idx,n,w,sw,ln
4223,44,165308688.70454547,6803.85863319571,16.07475389932432
4346,44,29598957.022727273,4054.3703522754818,15.723260034310465
5424,44,361041272.47727275,8234.220366651269,16.20885614743188
4098,44,406860190.72727275,10581.851941130457,16.494095776291633
1536,44,463681405.8863636,11798.25187376784,16.723794534762984
1537,44,437198769.09090906,10937.757419806689,16.380031761771587
1538,44,407912122.52272725,9769.139532584886,16.217894177967608
5415,44,91419289.68181819,4910.678021017466,15.752733684689638
4113,44,955840981.7045455,14099.03143405125,16.896940350053498
9240,44,665078589.0681819,13790.985898604531,16.630787961594493
3994,44,433086137.97727275,9751.241575990765,16.8232651313151
589,44,492830020.5681818,11521.100584646709,16.855176727313907
1375,44,740229086.7954545,11299.435940087085,16.413046751163595
9504,44,167030276.04545453,7806.871286721038,16.70364248872732
9505,44,112476383.22727273,5057.980374740753,15.60820957272216
1557,44,332498086.40909094,9583.219235137834,16.607811750374072
1558,44,313621652.79545456,8889.53496310527,16.341925682099
5406,44,378017987.34090906,11733.95512608303,16.794569134588386
5402,44,78363963.93181819,5299.705157932768,15.841912344179677
4221,44,557677775.75,10857.570607895486,16.097850127480978
832,44,66098566.18181818,5108.487884560237,15.930373863691232
1461,44,222612333.8181818,7685.538258373945,16.06597029248845
4049,44,167417846.0681818,7412.5618982282795,16.579453113989597
1457,44,213352122.13636363,7874.5362485651285,16.113952515456337
5346,44,159994491.79545453,7863.901402625389,16.6923168113535
9383,44,474987097.22727275,9280.744669260086,15.926352918941392
1485,44,157089682.22727272,7164.5993143798805,16.29272297414485
5318,44,382185636.5,9132.771650818626,15.981487209118796
5391,44,346091514.8181818,7577.926802219846,15.995148718225273
837,44,362831132.45454544,8212.21596501097,16.1321685330585
9351,44,331359887.6363636,6994.0463359966725,15.635618542497395
4020,44,195293645.25,7962.763940418916,16.621546320684768
5292,44,376622549.8863636,8773.137670080894,16.288604461036496
9307,44,76133402.86363636,5119.829416147259,15.73752768845893
5390,44,716566627.4090909,11486.296267669559,16.666586272694147
1559,44,250732480.52272728,7139.382940995089,15.548212952175538
95,44,197630595.0909091,7507.8098100054685,16.3742884389382
4145,44,102161388.56818181,5489.432968053428,15.733925081920615
506,44,815239298.0909091,11299.651305217514,16.031870524313703
1304,44,58027878.38636363,4846.629529189623,15.782429416274836
9170,44,156102929.0681818,6147.436032722367,15.704587515962485
9169,44,104946441.4090909,5733.100706563419,15.781382696874353
3915,44,397929682.90909094,9809.718397064353,16.581623028680042
1622,44,205296500.5,7454.6417020770195,16.055278143554812
1294,44,293848111.25,9402.693862131537,16.112305262046583
5561,44,180690017.36363637,6843.392290707082,16.024668530766302
5138,44,148876320.3181818,7566.544741313322,16.513003096388857
9153,44,450405432.54545456,9347.217379549948,16.48911105651363
1279,44,45741216.84090909,4772.722785421871,15.920773533808342
1638,44,130837932.29545455,6426.294435866742,15.873567703671569
1640,44,105868601.38636364,6285.85671611013,15.96836179671077
3899,44,312241369.97727275,8574.863470531684,15.959656933613457
9719,44,277622270.97727275,7724.15088168459,16.044560673933645
5532,44,795150782.2272727,12881.943487854784,16.868468993778713
1312,44,48695263.25,4358.119233542441,15.42878118383925
5046,44,318114698.29545456,8253.51546397041,16.23192475045697
1321,44,387696194.22727275,8551.665921735848,16.278727354851704
5500,44,98731716.45454545,4978.970954730779,15.537449236985937
586,44,59988505.27272727,5122.597459451756,15.987648760297208
4178,44,205917279.45454547,6092.173048031729,15.614191966811681
9593,44,182683420.6590909,8667.104268194582,16.604508785186987
5485,44,323126588.72727275,5878.155473728036,15.154317403857654
4167,44,64456468.68181818,4462.821438100639,15.2669953027774
1343,44,135512872.38636363,6955.580269831488,16.196204075781548
1582,44,259916561.0909091,7638.704765604881,15.916860416105482
9575,44,823180993.9318181,12381.819065950493,16.48434357055532
1571,44,311940058.34090906,8432.220956438936,15.991377740638569
9571,44,68615976.22727273,5077.305271204156,15.726243355892125
4154,44,101060371.70454545,5438.932156514328,15.699129515422214
4153,44,711088877.2272727,10907.464241245987,16.612264511128995
9940,44,434479452.70454544,10413.718976284783,16.34734279357717
8997,44,726867747.7045455,11182.962684021057,16.263581987689157
2005,44,134821076.5681818,5532.984760835871,15.387455132938669
10063,44,268661619.20454544,8982.289589456135,16.357896426981785
1914,44,838115515.1590909,12528.055625035235,16.18027251243157
4381,44,250762987.04545453,6871.101901275236,15.77246714052621
4722,44,149448533.5909091,6437.252101729752,16.119585412197377
5912,44,782688069.8863636,13088.6617369409,17.014719246116005
936,44,380892801.1363636,8408.545932473366,15.916589170176776
1027,44,134561613.4090909,6217.0049113262685,15.879045093650092
1992,44,115868021.61363636,6423.841733381569,15.988462754036572
4900,44,326242793.84090906,9591.439709973569,16.016613835886027
8711,44,493313785.6136364,9116.459110091188,15.997149143980845
8551,44,63626488.47727273,4963.671222883491,15.884097485615252
4692,44,306981534.3863636,9752.463208572211,16.675433848547918
4488,44,857224828.7045455,12467.734464038465,16.147202041621636
4773,44,732480641.9772727,11678.13857076752,16.499365051308814
4905,44,358732372.79545456,11240.262926928177,17.090658813124463
4906,44,220006856.11363637,5915.873274478559,15.916356705295003
4499,44,724962730.9545455,9782.516752793234,15.675363367050425
4913,44,234812519.9318182,8541.80675403865,16.42117518749915
4915,44,212235829.3181818,8778.947385428417,16.847815512882136
4921,44,199116353.38636363,7967.9110767439415,16.228344011367422
1044,44,106407826.9090909,5828.846293226597,16.027051760868815
2019,44,130630365.31818181,5952.830645841324,15.521040943271947
5896,44,339639812.15909094,9611.539300751787,16.28934034205257
8745,44,212260520.02272728,6728.679503986256,15.462323942636306
946,44,275289913.9318182,9089.89024221316,16.621992544026032
8700,44,734389982.7272727,13073.903368078043,16.614715124713268
9989,44,256174909.72727272,7883.117179571974,16.651505986485788
1015,44,75446454.3409091,4624.975013372501,15.612457110425076
4445,44,53430604.43181818,4608.142825977987,15.538686233619073
968,44,674929802.0,13985.485055178375,17.03887970092453
5994,44,111045660.52272727,5744.081286861418,15.75112732021739
10136,44,817510854.8409091,11657.891560141985,16.468094441551752
4433,44,676647396.2727273,14046.01772049549,17.12117425031609
8620,44,18641958.25,2446.456349636989,14.59920298846979
5972,44,71463139.04545455,4138.6930983783495,15.0889953789166
8614,44,117274361.43181819,5455.347087423274,15.723681355391728
8656,44,57302464.61363637,4581.794760455998,15.491502842954144
1941,44,363696642.59090906,11662.59112253112,17.111606451803684
3647,44,360031615.52272725,6684.762430431939,15.478354399879334
3620,44,403283671.72727275,8133.637118130643,16.036935832540436
8669,44,157830224.22727272,6869.963920965128,16.261741558885053
4753,44,164992225.22727272,6069.848250185489,15.686420971911879
1973,44,224440032.4318182,7638.0096995633185,15.95370226834038
8,44,440287151.59090906,9685.894575394605,16.027237225801557
7,44,454412279.09090906,10953.46425504673,16.75173618259766
8569,44,132871192.4090909,5316.237502581671,15.43953231100591
4393,44,141462978.6590909,5011.754786070343,15.299209379164546
8563,44,278114328.0,9017.83334064453,16.481809339745855
1006,44,373531414.1818182,9927.407909780995,16.5796140695964
10222,44,138459861.4090909,6021.200308704399,15.728178967618009
4892,44,257007184.3181818,8302.747031557321,16.10938952913386
4669,44,784492383.1590909,14657.646061766742,17.149495352441054
4775,44,31594831.227272727,3253.879193750218,15.000421530680335
903,44,87229587.4090909,6084.785319196316,16.376121113978105
887,44,303574391.72727275,8205.017553115906,15.907185423422606
6127,44,45194446.90909091,3941.9730161533516,15.345096543539485
5829,44,129278376.95454545,6402.994686794643,15.981356966887226
5834,44,453311347.95454544,9206.50298187771,15.913659230481482
153,44,266789652.6590909,8786.297603916537,16.621629657261416
8802,44,102543818.5,5639.536568038791,15.513615172666942
6137,44,144928565.8409091,5919.238937302482,15.629444718740523
8515,44,51710511.86363637,3928.607801954898,15.370713173873265
10334,44,646898322.5454545,9550.786182184269,16.00125453921141
4648,44,26851443.318181816,3330.6613535034876,15.044113376435622
4653,44,305771566.84090906,10007.168884822142,16.48786870081959
890,44,542317260.8181819,10429.525148118679,16.293968139940418
8838,44,722427588.25,10569.074981515967,15.71724841694835
8491,44,227909638.0,7290.8325344926525,15.814861361262995
9955,44,666710790.9545455,9567.172647763586,16.236560356099204
5742,44,789668631.25,12769.232423956551,16.569323590752937
4923,44,144570212.04545453,7646.242361537874,16.645983798442295
4641,44,400258113.72727275,7844.705019252098,15.75688557320608
3744,44,220553752.04545453,7502.762889869224,16.09887151930201
8855,44,705472261.8181819,10871.42679494415,16.224769078697317
3722,44,133220595.5,5133.820828388347,15.312330516253274
1870,44,173143902.25,6767.84979140951,15.6540220387717
8778,44,166815757.22727272,6843.291830207937,16.00344039558612
3080,42,307947456.5,7721.336124176882,16.020039072468517
7209,42,295670710.85714287,9016.343871254046,16.1935015977838
5088,42,1294948645.2857144,16565.97279009057,17.02115814463421
4632,42,400245510.5,9541.09695604379,16.711942345786582
9410,42,375341545.4047619,9164.684199946912,16.089417852111637
3087,42,107966480.76190476,5850.4592056084775,15.852093337949286
74,42,185922867.14285713,7533.279157077759,15.960805065614418
7725,42,98788854.07142857,4947.204839495169,15.407787306049242
7846,42,66866331.38095238,4920.255902310444,15.543381074513784
10221,42,66074223.02380952,4087.672277655439,15.402508358117595
1341,42,722795725.9761904,11408.023603101785,16.60778260960419
5315,42,103780187.57142857,4753.627979722592,15.339862162021285
250,42,371626601.95238096,8088.034440375828,15.761011058562866
6887,42,135736308.3809524,7101.0072690461575,16.333250777818826
5070,42,825585679.4285715,13324.152980267754,16.48154767484162
4532,42,675366237.0714285,13158.21592752382,16.67196403585104
4575,42,421525344.85714287,9038.931382894369,16.546585112153885
2794,42,97343567.16666667,5631.750815492765,15.967217019657602
4,42,118444896.47619048,6097.3529274355005,16.031236111148324
866,42,286500408.1666667,7683.07597641795,15.63569809937951
6836,42,412390261.7619048,9938.144601869139,16.371416830198164
576,42,170345344.26190478,6407.475780294242,16.028222075418434
7850,42,617507430.7142857,9404.831641871328,15.370026404920448
7697,42,117063359.21428572,5661.784582481547,15.93233975756117
888,42,264042864.26190478,7606.367748504497,16.020510375699264
6957,42,260661710.95238096,9007.009164086638,16.443999153638405
9658,42,608488410.5952381,7834.620161795375,15.59030309146193
2563,42,54980600.571428575,4877.106812035343,16.032763088238084
712,42,247576922.69047618,8042.257585198412,16.202195304204036
7705,42,593300738.4047619,10832.690915163474,16.583104997201684
9651,42,225099920.8809524,8494.271020729608,16.37101026604086
10185,42,640763614.0952381,8220.777170423022,15.558565009038292
9640,42,227132680.4047619,8057.802479097951,16.3151367669206
7747,42,152498791.54761904,6150.307916979601,15.77281145610223
1433,42,205803392.83333334,7982.295290904532,16.206567700998477
3092,42,305073946.21428573,8369.510530704629,16.094402534084644
7763,42,223261900.1190476,7934.384199269939,16.379947224247125
1378,42,223593987.47619048,7789.517614407638,16.27530072580616
5285,42,853199512.7857143,11993.323549484068,16.525521444154112
9495,42,125422256.88095239,7062.271643392441,16.31653492126251
5204,42,89319590.59523809,6035.675498132875,16.217229027373307
5272,42,276126916.61904764,8133.994181058866,16.43242363899039
5259,42,230396520.19047618,9332.286461475122,16.83516034158684
4123,42,127572783.90476191,5920.590977542695,16.0123430659175
7811,42,168115154.66666666,7073.538037508346,16.181687553989928
10306,42,85245115.26190476,4460.039164434678,15.135730175658344
5208,42,486209977.3333333,12257.71831425372,16.769223631362685
7270,42,534540749.4285714,10753.611599833806,16.099612828113248
5244,42,456839272.88095236,8877.955489804046,16.207250162980994
6901,42,381615308.38095236,10629.132041767352,16.556704459990186
4506,42,766867527.5714285,10763.339187553018,16.2754629391881
4097,42,452124753.78571427,11941.843297595911,16.746867501728204
912,42,822265761.8095238,13440.901682162066,16.58698316389348
237,42,540842489.2142857,13742.954473237749,16.960760573895968
6876,42,403485268.71428573,8768.27353168959,16.30507229063999
9448,42,99670286.97619048,5318.3079957923965,15.501354639451192
4687,42,425640311.9285714,9619.665710421352,16.656725545924782
2520,42,345129421.7380952,7458.36312356702,16.10112075717453
7819,42,122081839.35714285,6600.237011974083,16.496125083656107
4723,42,342389262.71428573,10541.184906418872,16.740660670841415
5105,42,113004937.57142857,6530.4148154790555,15.89868529394182
4158,42,116853473.8095238,5776.414161713446,16.140528896561165
7837,42,278219116.54761904,9402.743416918984,16.845830787049742
546,42,407726504.35714287,9596.188196628864,16.226405390843073
7221,42,156003029.35714287,7638.457515522986,16.75778476992379
7826,42,143887505.19047618,6247.476855728744,15.63784214370638
1427,42,206446603.30952382,8191.966681395247,16.263358741742188
4472,42,375524039.3333333,6499.9988189916985,15.261744133080231
3136,42,96538207.47619048,4869.425025083259,15.586067684382096
5192,42,670615738.8095238,9839.81590152366,16.374885263769436
5127,42,405607071.88095236,9452.343883071699,16.42841163303502
6,42,494859982.5714286,11775.817185773396,16.82790219214585
2813,42,384942399.7380952,10231.505578007018,16.840043036774336
9539,42,80856345.38095239,5163.6391675836185,15.738909801653625
5160,42,240275705.92857143,9718.684716486508,17.094759667399437
5191,42,46797923.547619045,4386.475584127875,15.598369955813434
7224,42,296401720.14285713,7031.163793623956,15.665574171669878
865,42,274491353.78571427,7860.96398891179,15.895034169988614
7418,42,298262339.9285714,7594.935492026175,15.983404781707783
1255,42,118070145.66666667,6723.216710611967,16.24045273106212
1292,42,379041601.47619045,8841.661919364988,16.098011229544024
4902,42,325332447.4047619,9767.151837854997,16.41432067573367
9811,42,320579595.35714287,9372.36964010653,16.297241930098664
